image,instance_id,x0,y0,x1,y1,w,h,bbox_area,mask_area,solidity,local_density,dist_to_border,box_value,session,frame,mean_value,n_apples,detected
20150921_132038_image121.png,43,482.0,285.0,501.0,303.0,19.0,18.0,342.0,270,0.7894737124443054,15,228.5,136.377197265625,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,44,457.0,274.0,471.0,290.0,14.0,16.0,224.0,179,0.7991071343421936,12,256.0,84.27678680419922,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,45,463.0,292.0,475.0,309.0,12.0,17.0,204.0,152,0.7450980544090271,14,251.0,136.5098114013672,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,46,448.0,207.0,467.0,222.0,19.0,15.0,285.0,232,0.8140350580215454,7,214.5,169.6105194091797,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,47,472.0,233.0,488.0,259.0,16.0,26.0,416.0,280,0.6730769276618958,11,240.0,54.79567337036133,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,48,413.0,282.0,423.0,294.0,10.0,12.0,120.0,75,0.625,9,288.0,171.00833129882812,20150921_132038,121,139.855224609375,74,False
20150921_132038_image121.png,49,400.0,297.0,419.0,318.0,19.0,21.0,399.0,293,0.7343358397483826,7,307.5,152.56390380859375,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,50,421.0,299.0,438.0,321.0,17.0,22.0,374.0,306,0.8181818127632141,9,290.5,121.66844940185548,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,51,599.0,290.0,606.0,306.0,7.0,16.0,112.0,79,0.7053571343421936,5,117.5,121.39286041259766,20150921_132038,121,139.855224609375,74,False
20150921_132038_image121.png,52,495.0,228.0,507.0,245.0,12.0,17.0,204.0,105,0.5147058963775635,10,219.0,61.45588302612305,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,53,247.0,427.0,267.0,447.0,20.0,20.0,400.0,289,0.7225000262260437,4,257.0,137.49249267578125,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,54,362.0,533.0,382.0,555.0,20.0,22.0,440.0,296,0.6727272868156433,5,348.0,98.81818389892578,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,55,596.0,400.0,619.0,419.0,23.0,19.0,437.0,258,0.5903890132904053,4,112.5,144.35240173339844,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,56,462.0,311.0,477.0,332.0,15.0,21.0,315.0,191,0.6063492298126221,13,250.5,25.9777774810791,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,57,312.0,622.0,345.0,657.0,33.0,35.0,1155.0,596,0.5160173177719116,4,328.5,98.76016998291016,20150921_132038,121,139.855224609375,74,False
20150921_132038_image121.png,58,0.0,827.0,21.0,847.0,21.0,20.0,420.0,291,0.6928571462631226,2,10.5,142.3142852783203,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,59,2.0,855.0,29.0,885.0,27.0,30.0,810.0,639,0.7888888716697693,2,15.5,60.28395080566406,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,60,62.0,846.0,81.0,867.0,19.0,21.0,399.0,231,0.5789473652839661,3,71.5,83.49874877929688,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,61,123.0,814.0,142.0,829.0,19.0,15.0,285.0,197,0.6912280917167664,5,132.5,82.26667022705078,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,62,162.0,734.0,172.0,753.0,10.0,19.0,190.0,104,0.5473684072494507,3,167.0,147.8947296142578,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,63,179.0,873.0,195.0,886.0,16.0,13.0,208.0,149,0.7163461446762085,4,187.0,119.58173370361328,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,64,228.0,821.0,250.0,849.0,22.0,28.0,616.0,374,0.6071428656578064,3,239.0,126.0162353515625,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,65,303.0,748.0,321.0,774.0,18.0,26.0,468.0,269,0.5747863054275513,6,312.0,113.75213623046876,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,66,341.0,775.0,365.0,795.0,24.0,20.0,480.0,334,0.6958333253860474,5,353.0,49.76041793823242,20150921_132038,121,139.855224609375,74,False
20150921_132038_image121.png,67,391.0,766.0,409.0,789.0,18.0,23.0,414.0,297,0.717391312122345,6,320.0,70.29468536376953,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,68,356.0,786.0,382.0,811.0,26.0,25.0,650.0,398,0.6123076677322388,5,351.0,48.52461624145508,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,69,403.0,680.0,418.0,708.0,15.0,28.0,420.0,269,0.6404761672019958,5,309.5,95.54047393798828,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,70,542.0,690.0,573.0,714.0,31.0,24.0,744.0,370,0.4973118305206299,3,162.5,138.0013427734375,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,71,577.0,901.0,598.0,919.0,21.0,18.0,378.0,230,0.6084656119346619,11,132.5,111.78042602539062,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,72,585.0,917.0,609.0,939.0,24.0,22.0,528.0,299,0.5662878751754761,10,123.0,105.85984802246094,20150921_132038,121,139.855224609375,74,False
20150921_132038_image121.png,73,693.0,947.0,720.0,965.0,27.0,18.0,486.0,252,0.5185185074806213,6,13.5,101.1193389892578,20150921_132038,121,139.855224609375,74,True
20150921_132038_image121.png,74,641.0,860.0,656.0,877.0,15.0,17.0,255.0,216,0.8470588326454163,12,71.5,112.77647399902344,20150921_132038,121,139.855224609375,74,True
20150921_132038_image1241.png,1,80.0,759.0,109.0,774.0,29.0,15.0,435.0,293,0.6735632419586182,0,94.5,114.16781616210938,20150921_132038,1241,141.48548889160156,6,True
20150921_132038_image1241.png,2,31.0,874.0,73.0,912.0,42.0,38.0,1596.0,1236,0.7744361162185669,1,52.0,156.7800750732422,20150921_132038,1241,141.48548889160156,6,True
20150921_132038_image1241.png,3,24.0,914.0,63.0,949.0,39.0,35.0,1365.0,898,0.6578754782676697,1,43.5,149.5098876953125,20150921_132038,1241,141.48548889160156,6,True
20150921_132038_image1241.png,4,552.0,726.0,572.0,747.0,20.0,21.0,420.0,347,0.8261904716491699,0,158.0,144.5833282470703,20150921_132038,1241,141.48548889160156,6,True
20150921_132038_image1241.png,5,651.0,736.0,687.0,767.0,36.0,31.0,1116.0,775,0.6944444179534912,0,51.0,90.88978576660156,20150921_132038,1241,141.48548889160156,6,True
20150921_132038_image1241.png,6,658.0,846.0,701.0,884.0,43.0,38.0,1634.0,885,0.5416156649589539,0,40.5,125.6205596923828,20150921_132038,1241,141.48548889160156,6,True
20150921_132038_image1256.png,1,496.0,592.0,518.0,615.0,22.0,23.0,506.0,346,0.6837944388389587,0,213.0,60.03359603881836,20150921_132038,1256,146.63282775878906,8,True
20150921_132038_image1256.png,2,603.0,704.0,632.0,732.0,29.0,28.0,812.0,528,0.6502463221549988,1,102.5,142.1305389404297,20150921_132038,1256,146.63282775878906,8,True
20150921_132038_image1256.png,3,677.0,685.0,713.0,714.0,36.0,29.0,1044.0,718,0.6877394914627075,1,25.0,142.0478973388672,20150921_132038,1256,146.63282775878906,8,True
20150921_132038_image1256.png,4,350.0,809.0,374.0,828.0,24.0,19.0,456.0,301,0.6600877046585083,1,358.0,62.47806930541992,20150921_132038,1256,146.63282775878906,8,True
20150921_132038_image1256.png,5,429.0,770.0,457.0,801.0,28.0,31.0,868.0,634,0.7304147481918335,2,277.0,133.56451416015625,20150921_132038,1256,146.63282775878906,8,True
20150921_132038_image1256.png,6,516.0,784.0,554.0,819.0,38.0,35.0,1330.0,886,0.6661654114723206,1,185.0,95.53233337402344,20150921_132038,1256,146.63282775878906,8,True
20150921_132038_image1256.png,7,523.0,901.0,561.0,938.0,38.0,37.0,1406.0,954,0.6785206198692322,1,178.0,140.96942138671875,20150921_132038,1256,146.63282775878906,8,True
20150921_132038_image1256.png,8,606.0,933.0,645.0,962.0,39.0,29.0,1131.0,894,0.790450930595398,1,94.5,42.837310791015625,20150921_132038,1256,146.63282775878906,8,True
20150921_132038_image126.png,1,200.0,505.0,215.0,516.0,15.0,11.0,165.0,120,0.7272727489471436,5,207.5,179.3394012451172,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,2,216.0,510.0,239.0,527.0,23.0,17.0,391.0,239,0.6112532019615173,5,227.5,182.20204162597656,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,3,229.0,488.0,246.0,513.0,17.0,25.0,425.0,320,0.7529411911964417,6,237.5,144.6117706298828,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,4,291.0,527.0,310.0,549.0,19.0,22.0,418.0,293,0.7009569406509399,7,300.5,144.15550231933594,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,5,314.0,473.0,333.0,491.0,19.0,18.0,342.0,278,0.8128654956817627,6,323.5,174.5233917236328,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,6,366.0,473.0,383.0,490.0,17.0,17.0,289.0,191,0.6608996391296387,5,345.5,115.11072540283205,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,7,262.0,428.0,268.0,433.0,6.0,5.0,30.0,23,0.7666666507720947,5,265.0,146.73333740234375,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,8,379.0,526.0,392.0,543.0,13.0,17.0,221.0,157,0.7104072570800781,7,334.5,196.03619384765625,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,9,419.0,528.0,444.0,554.0,25.0,26.0,650.0,418,0.6430768966674805,5,288.5,176.1292266845703,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,10,346.0,560.0,359.0,570.0,13.0,10.0,130.0,92,0.7076923251152039,6,352.5,116.77692413330078,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,11,372.0,662.0,387.0,670.0,15.0,8.0,120.0,96,0.800000011920929,3,340.5,148.49166870117188,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,12,365.0,607.0,388.0,624.0,23.0,17.0,391.0,246,0.6291559934616089,4,343.5,123.92327117919922,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,13,274.0,724.0,293.0,743.0,19.0,19.0,361.0,299,0.8282548189163208,5,283.5,200.2936248779297,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,14,251.0,775.0,260.0,788.0,9.0,13.0,117.0,86,0.7350427508354187,5,255.5,151.55555725097656,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,15,107.0,789.0,117.0,799.0,10.0,10.0,100.0,71,0.7099999785423279,2,112.0,163.8300018310547,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,16,62.0,806.0,82.0,823.0,20.0,17.0,340.0,250,0.7352941036224365,2,72.0,188.6441192626953,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,17,138.0,850.0,149.0,873.0,11.0,23.0,253.0,175,0.6916996240615845,5,143.5,151.40316772460938,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,18,173.0,881.0,190.0,902.0,17.0,21.0,357.0,219,0.6134454011917114,3,181.5,170.01400756835938,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,19,158.0,919.0,178.0,948.0,20.0,29.0,580.0,388,0.6689655184745789,3,168.0,163.67068481445312,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,20,119.0,938.0,136.0,951.0,17.0,13.0,221.0,162,0.733031690120697,3,127.5,156.66062927246094,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,21,14.0,915.0,26.0,930.0,12.0,15.0,180.0,95,0.5277777910232544,0,20.0,134.73333740234375,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,22,281.0,760.0,291.0,773.0,10.0,13.0,130.0,99,0.7615384459495544,7,286.0,158.26922607421875,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,23,499.0,701.0,507.0,716.0,8.0,15.0,120.0,74,0.6166666746139526,4,217.0,132.00833129882812,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,24,552.0,668.0,563.0,680.0,11.0,12.0,132.0,96,0.7272727489471436,3,162.5,124.96212005615234,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,25,490.0,792.0,502.0,810.0,12.0,18.0,216.0,113,0.5231481194496155,7,224.0,93.61573791503906,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,26,521.0,861.0,536.0,870.0,15.0,9.0,135.0,89,0.6592592597007751,7,191.5,120.60740661621094,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,27,530.0,869.0,551.0,889.0,21.0,20.0,420.0,326,0.776190459728241,9,179.5,174.59762573242188,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,28,546.0,894.0,558.0,907.0,12.0,13.0,156.0,88,0.5641025900840759,10,168.0,178.5320587158203,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,29,500.0,903.0,515.0,919.0,15.0,16.0,240.0,163,0.6791666746139526,7,212.5,193.10833740234372,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,30,603.0,924.0,617.0,936.0,14.0,12.0,168.0,130,0.773809552192688,12,110.0,121.95833587646484,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,31,674.0,860.0,692.0,874.0,18.0,14.0,252.0,199,0.7896825671195984,2,37.0,192.0714263916016,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,32,642.0,954.0,653.0,970.0,11.0,16.0,176.0,85,0.4829545319080353,8,72.5,182.3238677978516,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,33,507.0,866.0,519.0,874.0,12.0,8.0,96.0,56,0.5833333134651184,6,207.0,64.20833587646484,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,34,581.0,787.0,590.0,794.0,9.0,7.0,63.0,34,0.5396825671195984,4,134.5,176.03175354003906,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,35,502.0,751.0,519.0,771.0,17.0,20.0,340.0,207,0.6088235378265381,5,209.5,163.5205841064453,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,36,574.0,576.0,588.0,592.0,14.0,16.0,224.0,171,0.7633928656578064,2,139.0,129.2857208251953,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,37,547.0,513.0,558.0,522.0,11.0,9.0,99.0,64,0.6464646458625793,4,167.5,138.05050659179688,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,38,461.0,521.0,473.0,533.0,12.0,12.0,144.0,80,0.5555555820465088,3,253.0,75.83333587646484,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,39,463.0,396.0,473.0,410.0,10.0,14.0,140.0,106,0.7571428418159485,10,252.0,135.5357208251953,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,40,504.0,379.0,521.0,400.0,17.0,21.0,357.0,306,0.8571428656578064,10,207.5,130.35293579101562,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,41,526.0,378.0,540.0,394.0,14.0,16.0,224.0,177,0.7901785969734192,8,187.0,41.89731979370117,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,42,518.0,343.0,535.0,369.0,17.0,26.0,442.0,323,0.7307692170143127,9,193.5,59.90497589111328,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,43,498.0,311.0,516.0,330.0,18.0,19.0,342.0,265,0.7748538255691528,11,213.0,161.1461944580078,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,44,486.0,357.0,505.0,375.0,19.0,18.0,342.0,277,0.8099415302276611,10,224.5,133.4619903564453,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,45,444.0,340.0,464.0,360.0,20.0,20.0,400.0,324,0.8100000023841858,13,266.0,135.66749572753906,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,46,429.0,349.0,436.0,362.0,7.0,13.0,91.0,73,0.8021978139877319,12,287.5,167.13186645507812,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,47,420.0,330.0,434.0,346.0,14.0,16.0,224.0,164,0.7321428656578064,11,293.0,79.15625,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,48,411.0,264.0,428.0,281.0,17.0,17.0,289.0,226,0.7820069193840027,7,272.5,163.75778198242188,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,49,384.0,354.0,399.0,376.0,15.0,22.0,330.0,279,0.8454545736312866,8,328.5,134.88787841796875,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,50,364.0,352.0,384.0,373.0,20.0,21.0,420.0,330,0.7857142686843872,6,346.0,154.55238342285156,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,51,375.0,336.0,388.0,349.0,13.0,13.0,169.0,109,0.6449704170227051,7,338.5,165.6449737548828,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,52,357.0,735.0,370.0,748.0,13.0,13.0,169.0,107,0.6331360936164856,6,356.5,72.89349365234375,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,53,204.0,468.0,227.0,499.0,23.0,31.0,713.0,411,0.5764375925064087,4,215.5,125.02103424072266,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,54,434.0,287.0,452.0,316.0,18.0,29.0,522.0,301,0.5766283273696899,10,277.0,52.998085021972656,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,55,274.0,677.0,302.0,708.0,28.0,31.0,868.0,518,0.5967742204666138,5,288.0,88.26382446289062,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,56,254.0,798.0,269.0,829.0,15.0,31.0,465.0,286,0.6150537729263306,5,261.5,87.86451721191406,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,57,287.0,832.0,312.0,852.0,25.0,20.0,500.0,249,0.4979999959468841,4,299.5,58.65399932861328,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,58,336.0,829.0,353.0,846.0,17.0,17.0,289.0,172,0.5951557159423828,4,344.5,68.41868591308594,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,59,435.0,760.0,454.0,791.0,19.0,31.0,589.0,385,0.6536502838134766,4,275.5,40.1816635131836,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,60,513.0,910.0,532.0,930.0,19.0,20.0,380.0,213,0.5605263113975525,10,197.5,148.15525817871094,20150921_132038,126,145.28451538085938,70,True
20150921_132038_image126.png,61,541.0,958.0,559.0,980.0,18.0,22.0,396.0,241,0.6085858345031738,11,170.0,106.48989868164062,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,62,547.0,977.0,566.0,998.0,19.0,21.0,399.0,221,0.5538846850395203,10,163.5,116.98997497558594,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,63,582.0,957.0,597.0,989.0,15.0,32.0,480.0,367,0.7645833492279053,10,130.5,151.38333129882812,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,64,601.0,950.0,625.0,973.0,24.0,23.0,552.0,392,0.7101449370384216,10,107.0,136.92210388183594,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,65,664.0,943.0,685.0,962.0,21.0,19.0,399.0,273,0.6842105388641357,7,45.5,138.30075073242188,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,66,593.0,995.0,611.0,1012.0,18.0,17.0,306.0,196,0.6405228972434998,8,118.0,87.83333587646484,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,67,627.0,985.0,649.0,1000.0,22.0,15.0,330.0,145,0.439393937587738,8,82.0,123.8757553100586,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,68,555.0,451.0,581.0,474.0,26.0,23.0,598.0,354,0.5919732451438904,4,152.0,149.26756286621094,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,69,583.0,469.0,598.0,485.0,15.0,16.0,240.0,162,0.675000011920929,2,129.5,189.43333435058597,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image126.png,70,544.0,349.0,567.0,373.0,23.0,24.0,552.0,359,0.6503623127937317,6,164.5,65.22463989257812,20150921_132038,126,145.28451538085938,70,False
20150921_132038_image1306.png,1,165.0,574.0,192.0,601.0,27.0,27.0,729.0,465,0.6378600597381592,1,178.5,64.59807586669922,20150921_132038,1306,148.64707946777344,11,True
20150921_132038_image1306.png,2,141.0,588.0,154.0,603.0,13.0,15.0,195.0,107,0.5487179756164551,1,147.5,68.61026000976562,20150921_132038,1306,148.64707946777344,11,False
20150921_132038_image1306.png,3,199.0,693.0,231.0,725.0,32.0,32.0,1024.0,574,0.560546875,0,215.0,133.8125,20150921_132038,1306,148.64707946777344,11,True
20150921_132038_image1306.png,4,86.0,903.0,129.0,938.0,43.0,35.0,1505.0,908,0.6033222675323486,0,107.5,135.94683837890625,20150921_132038,1306,148.64707946777344,11,True
20150921_132038_image1306.png,5,193.0,931.0,231.0,962.0,38.0,31.0,1178.0,887,0.7529711127281189,0,212.0,55.53310775756836,20150921_132038,1306,148.64707946777344,11,True
20150921_132038_image1306.png,6,528.0,851.0,556.0,871.0,28.0,20.0,560.0,386,0.6892856955528259,0,178.0,172.8285675048828,20150921_132038,1306,148.64707946777344,11,True
20150921_132038_image1306.png,7,413.0,756.0,455.0,788.0,42.0,32.0,1344.0,790,0.5877976417541504,2,286.0,111.95982360839844,20150921_132038,1306,148.64707946777344,11,False
20150921_132038_image1306.png,8,444.0,722.0,470.0,746.0,26.0,24.0,624.0,379,0.6073718070983887,2,263.0,129.60256958007812,20150921_132038,1306,148.64707946777344,11,True
20150921_132038_image1306.png,9,394.0,734.0,435.0,764.0,41.0,30.0,1230.0,662,0.5382114052772522,2,305.5,59.37967300415039,20150921_132038,1306,148.64707946777344,11,False
20150921_132038_image1306.png,10,707.0,884.0,720.0,900.0,13.0,16.0,208.0,184,0.8846153616905212,1,6.5,174.35577392578125,20150921_132038,1306,148.64707946777344,11,True
20150921_132038_image1306.png,11,711.0,860.0,720.0,883.0,9.0,23.0,207.0,177,0.8550724387168884,1,4.5,159.8454132080078,20150921_132038,1306,148.64707946777344,11,True
20150921_132038_image131.png,1,172.0,512.0,185.0,522.0,13.0,10.0,130.0,105,0.807692289352417,3,178.5,195.6923065185547,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,2,187.0,517.0,210.0,534.0,23.0,17.0,391.0,289,0.739130437374115,4,198.5,183.5191802978516,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,3,203.0,495.0,220.0,518.0,17.0,23.0,391.0,301,0.7698209881782532,5,211.5,144.1381072998047,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,4,293.0,481.0,312.0,498.0,19.0,17.0,323.0,240,0.7430340647697449,5,302.5,190.8885498046875,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,5,263.0,536.0,287.0,556.0,24.0,20.0,480.0,297,0.6187499761581421,8,275.0,152.84375,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,6,188.0,486.0,200.0,499.0,12.0,13.0,156.0,99,0.6346153616905212,4,194.0,144.62179565429688,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,7,345.0,482.0,360.0,502.0,15.0,20.0,300.0,144,0.4799999892711639,6,352.5,120.19666290283205,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,8,353.0,537.0,366.0,558.0,13.0,21.0,273.0,168,0.6153846383094788,7,359.5,182.35531616210935,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,9,393.0,541.0,416.0,563.0,23.0,22.0,506.0,353,0.6976284384727478,5,315.5,194.54742431640625,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,10,100.0,735.0,113.0,747.0,13.0,12.0,156.0,103,0.6602563858032227,0,106.5,169.85256958007812,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,11,240.0,734.0,261.0,756.0,21.0,22.0,462.0,314,0.6796537041664124,2,250.5,173.09524536132812,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,12,219.0,787.0,225.0,801.0,6.0,14.0,84.0,64,0.761904776096344,4,222.0,152.6904754638672,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,13,25.0,818.0,37.0,835.0,12.0,17.0,204.0,99,0.4852941036224365,2,31.0,145.39215087890625,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,14,39.0,822.0,45.0,831.0,6.0,9.0,54.0,36,0.6666666865348816,2,42.0,130.44444274902344,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,15,92.0,860.0,106.0,884.0,14.0,24.0,336.0,218,0.648809552192688,4,99.0,149.00595092773438,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,16,109.0,933.0,133.0,964.0,24.0,31.0,744.0,490,0.6586021780967712,2,121.0,154.98118591308594,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,17,126.0,896.0,145.0,917.0,19.0,21.0,399.0,229,0.5739348530769348,2,135.5,158.73684692382812,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,18,307.0,839.0,316.0,854.0,9.0,15.0,135.0,90,0.6666666865348816,2,311.5,134.74815368652344,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,19,328.0,618.0,356.0,635.0,28.0,17.0,476.0,284,0.5966386795043945,4,342.0,126.18067169189452,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,20,343.0,361.0,363.0,381.0,20.0,20.0,400.0,316,0.7900000214576721,6,353.0,155.5050048828125,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,21,356.0,346.0,367.0,356.0,11.0,10.0,110.0,83,0.7545454502105713,8,351.0,176.44544982910156,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,22,404.0,359.0,419.0,377.0,15.0,18.0,270.0,234,0.8666666746139526,13,308.5,128.21852111816406,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,23,425.0,350.0,446.0,369.0,21.0,19.0,399.0,314,0.786967396736145,14,284.5,139.40602111816406,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,24,402.0,338.0,417.0,351.0,15.0,13.0,195.0,149,0.764102578163147,12,310.5,82.4102554321289,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,25,415.0,310.0,428.0,323.0,13.0,13.0,169.0,146,0.8639053106307983,11,298.5,58.35503005981445,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,26,432.0,302.0,447.0,317.0,15.0,15.0,225.0,163,0.7244444489479065,10,280.5,41.155555725097656,20150921_132038,131,145.8936767578125,68,False
20150921_132038_image131.png,27,391.0,274.0,411.0,291.0,20.0,17.0,340.0,269,0.7911764979362488,8,282.5,156.0323486328125,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,28,478.0,320.0,495.0,342.0,17.0,22.0,374.0,272,0.7272727489471436,12,233.5,170.28341674804688,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,29,443.0,405.0,452.0,422.0,9.0,17.0,153.0,107,0.6993464231491089,9,272.5,140.5228729248047,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,30,465.0,367.0,486.0,387.0,21.0,20.0,420.0,322,0.7666666507720947,11,244.5,126.7642822265625,20150921_132038,131,145.8936767578125,68,True
20150921_132038_image131.png,31,497.0,355.0,514.0,378.0,17.0,23.0,391.0,245,0.6265984773635864,11,214.5,65.38874816894531,20150921_132038,131,145.8936767578125,68,True
